YearwAreawArea CodewElementwBovine MeatwMeatwMeat, OtherwMutton & Goat MeatwPigmeatwPoultry MeatwAll
Allwwww15130799.0w53391936.0w1291697.0w2724082.0w19839852.0w14407368.0w106785734.0
1969wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1969wAlgeriaw4wImport Quantityw0.0w1.0w0.0w0.0w0.0w0.0w1.0
1969wAlgeriaw4wProductionw34.0w113.0w7.0w47.0w0.0w26.0w227.0
1970wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1970wAlgeriaw4wImport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1970wAlgeriaw4wProductionw30.0w114.0w7.0w50.0w0.0w27.0w228.0
1971wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1971wAlgeriaw4wImport Quantityw0.0w1.0w0.0w0.0w0.0w0.0w1.0
1971wAlgeriaw4wProductionw38.0w124.0w7.0w51.0w0.0w29.0w249.0
1972wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1972wAlgeriaw4wImport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1972wAlgeriaw4wProductionw42.0w132.0w7.0w53.0w0.0w30.0w264.0
1973wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1973wAlgeriaw4wImport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1973wAlgeriaw4wProductionw44.0w139.0w8.0w55.0w0.0w32.0w278.0
1974wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1974wAlgeriaw4wImport Quantityw0.0w1.0w0.0w0.0w0.0w0.0w1.0
1974wAlgeriaw4wProductionw48.0w143.0w7.0w54.0w0.0w34.0w286.0
1975wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1975wAlgeriaw4wImport Quantityw1.0w1.0w0.0w0.0w0.0w0.0w2.0
1975wAlgeriaw4wProductionw46.0w146.0w8.0w55.0w0.0w36.0w291.0
1976wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1976wAlgeriaw4wImport Quantityw5.0w6.0w0.0w0.0w0.0w0.0w11.0
1976wAlgeriaw4wProductionw47.0w152.0w8.0w58.0w0.0w38.0w303.0
1977wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1977wAlgeriaw4wImport Quantityw17.0w19.0w0.0w2.0w0.0w0.0w38.0
1977wAlgeriaw4wProductionw50.0w159.0w9.0w60.0w0.0w40.0w318.0
1978wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1978wAlgeriaw4wImport Quantityw13.0w14.0w1.0w1.0w0.0w0.0w29.0
1978wAlgeriaw4wProductionw44.0w159.0w9.0w64.0w0.0w42.0w318.0
1979wAlgeriaw4wExport Quantityw0.0w0.0w0.0w0.0w0.0w0.0w0.0
1979wAlgeriaw4wImport Quantityw12.0w14.0w1.0w2.0w0.0w0.0w29.0
1979wAlgeriaw4wProductionw45.0w169.0w9.0w70.0w0.0w44.0w337.0
